,Unnamed: 0,path,label
3435,3435,/content/drive/MyDrive/Bosch/New Dataset/00004/00011_00002.jpg,4
17278,17278,/content/drive/MyDrive/Bosch/New Dataset/00013/00010_00019.jpg,13
27745,27745,/content/drive/MyDrive/Bosch/New Dataset/00032/00002_00009.jpg,32
31205,31205,/content/drive/MyDrive/Bosch/New Dataset/00035/00001_00002.jpg,35
28513,28513,/content/drive/MyDrive/Bosch/New Dataset/00031/00006_00009.jpg,31
33993,33993,/content/drive/MyDrive/Bosch/New Dataset/00038/00028_00029.jpg,38
4237,4237,/content/drive/MyDrive/Bosch/New Dataset/00004/00023_00005.jpg,4
39254,39254,/content/drive/MyDrive/Bosch/New Dataset/00043/2020_0620_170003_010 49_0.jpg,43
39839,39839,/content/drive/MyDrive/Bosch/New Dataset/00044/035_1_0057.png,44
40324,40324,/content/drive/MyDrive/Bosch/New Dataset/00046/2020_0321_094429_005 0045_0.jpg,46
34899,34899,/content/drive/MyDrive/Bosch/New Dataset/00039/00009_00002.jpg,39
32919,32919,/content/drive/MyDrive/Bosch/New Dataset/00038/00004_00015.jpg,38
16815,16815,/content/drive/MyDrive/Bosch/New Dataset/00013/00062_00006.jpg,13
14428,14428,/content/drive/MyDrive/Bosch/New Dataset/00012/00038_00011.jpg,12
12301,12301,/content/drive/MyDrive/Bosch/New Dataset/00011/00033_00015.jpg,11
2578,2578,/content/drive/MyDrive/Bosch/New Dataset/00005/00017_00027.jpg,5
25295,25295,/content/drive/MyDrive/Bosch/New Dataset/00025/00009_00012.jpg,25
2852,2852,/content/drive/MyDrive/Bosch/New Dataset/00005/00046_00009.jpg,5
16522,16522,/content/drive/MyDrive/Bosch/New Dataset/00013/00044_00013.jpg,13
36248,36248,/content/drive/MyDrive/Bosch/New Dataset/00017/00025_00007.jpg,17
19843,19843,/content/drive/MyDrive/Bosch/New Dataset/00001/00058_00003.jpg,1
16652,16652,/content/drive/MyDrive/Bosch/New Dataset/00013/00070_00006.jpg,13
21966,21966,/content/drive/MyDrive/Bosch/New Dataset/00002/00030_00023.jpg,2
5940,5940,/content/drive/MyDrive/Bosch/New Dataset/00007/00046_00019.jpg,7
19980,19980,/content/drive/MyDrive/Bosch/New Dataset/00001/00056_00023.jpg,1
15589,15589,/content/drive/MyDrive/Bosch/New Dataset/00013/00004_00025.jpg,13
3328,3328,/content/drive/MyDrive/Bosch/New Dataset/00004/00008_00001.jpg,4
40087,40087,/content/drive/MyDrive/Bosch/New Dataset/00045/2019_0927_153929_042 0228_1.jpg,45
16096,16096,/content/drive/MyDrive/Bosch/New Dataset/00013/00044_00008.jpg,13
13020,13020,/content/drive/MyDrive/Bosch/New Dataset/00011/00027_00009.jpg,11
32341,32341,/content/drive/MyDrive/Bosch/New Dataset/00038/00017_00007.jpg,38
27381,27381,/content/drive/MyDrive/Bosch/New Dataset/00029/00005_00008.jpg,29
8668,8668,/content/drive/MyDrive/Bosch/New Dataset/00009/00048_00012.jpg,9
33258,33258,/content/drive/MyDrive/Bosch/New Dataset/00038/00051_00014.jpg,38
26479,26479,/content/drive/MyDrive/Bosch/New Dataset/00026/00007_00029.jpg,26
7411,7411,/content/drive/MyDrive/Bosch/New Dataset/00008/00038_00015.jpg,8
40392,40392,/content/drive/MyDrive/Bosch/New Dataset/00046/2019_1223_110958_003 0127_0.jpg,46
27480,27480,/content/drive/MyDrive/Bosch/New Dataset/00029/00005_00026.jpg,29
15315,15315,/content/drive/MyDrive/Bosch/New Dataset/00012/00008_00014.jpg,12
14067,14067,/content/drive/MyDrive/Bosch/New Dataset/00012/00034_00005.jpg,12
27093,27093,/content/drive/MyDrive/Bosch/New Dataset/00028/00011_00000.jpg,28
17036,17036,/content/drive/MyDrive/Bosch/New Dataset/00013/00068_00004.jpg,13
5034,5034,/content/drive/MyDrive/Bosch/New Dataset/00004/00054_00025.jpg,4
21769,21769,/content/drive/MyDrive/Bosch/New Dataset/00002/00037_00010.jpg,2
41247,41247,/content/drive/MyDrive/Bosch/New Dataset/00047/2020_0215_102737_009 1104_0.jpg,47
41297,41297,/content/drive/MyDrive/Bosch/New Dataset/00047/2020_0229_074421_016 0775_0.jpg,47
33468,33468,/content/drive/MyDrive/Bosch/New Dataset/00038/00064_00002.jpg,38
23836,23836,/content/drive/MyDrive/Bosch/New Dataset/00023/00008_00021.jpg,23
35662,35662,/content/drive/MyDrive/Bosch/New Dataset/00017/00009_00020.jpg,17
14483,14483,/content/drive/MyDrive/Bosch/New Dataset/00012/00040_00011.jpg,12
41210,41210,/content/drive/MyDrive/Bosch/New Dataset/00047/2019_0818_141422_011 146_0.jpg,47
33968,33968,/content/drive/MyDrive/Bosch/New Dataset/00038/00003_00028.jpg,38
11117,11117,/content/drive/MyDrive/Bosch/New Dataset/00010/00034_00008.jpg,10
19617,19617,/content/drive/MyDrive/Bosch/New Dataset/00001/00058_00007.jpg,1
13453,13453,/content/drive/MyDrive/Bosch/New Dataset/00012/00008_00017.jpg,12
33861,33861,/content/drive/MyDrive/Bosch/New Dataset/00038/00053_00029.jpg,38
22368,22368,/content/drive/MyDrive/Bosch/New Dataset/00002/00008_00024.jpg,2
35446,35446,/content/drive/MyDrive/Bosch/New Dataset/00016/00006_00009.jpg,16
37513,37513,/content/drive/MyDrive/Bosch/New Dataset/00018/00030_00011.jpg,18
10977,10977,/content/drive/MyDrive/Bosch/New Dataset/00010/00025_00025.jpg,10
1292,1292,/content/drive/MyDrive/Bosch/New Dataset/00003/00021_00013.jpg,3
9828,9828,/content/drive/MyDrive/Bosch/New Dataset/00009/00029_00012.jpg,9
3756,3756,/content/drive/MyDrive/Bosch/New Dataset/00004/00029_00021.jpg,4
21194,21194,/content/drive/MyDrive/Bosch/New Dataset/00015/00020_00001.jpg,15
14371,14371,/content/drive/MyDrive/Bosch/New Dataset/00012/00040_00018.jpg,12
16495,16495,/content/drive/MyDrive/Bosch/New Dataset/00013/00040_00028.jpg,13
29238,29238,/content/drive/MyDrive/Bosch/New Dataset/00033/00012_00027.jpg,33
19605,19605,/content/drive/MyDrive/Bosch/New Dataset/00001/00065_00016.jpg,1
38454,38454,/content/drive/MyDrive/Bosch/New Dataset/00020/00011_00027.jpg,20
10868,10868,/content/drive/MyDrive/Bosch/New Dataset/00010/00031_00006.jpg,10
11134,11134,/content/drive/MyDrive/Bosch/New Dataset/00010/00031_00022.jpg,10
1461,1461,/content/drive/MyDrive/Bosch/New Dataset/00005/00058_00005.jpg,5
6999,6999,/content/drive/MyDrive/Bosch/New Dataset/00007/00018_00011.jpg,7
6795,6795,/content/drive/MyDrive/Bosch/New Dataset/00007/00020_00025.jpg,7
37552,37552,/content/drive/MyDrive/Bosch/New Dataset/00018/00004_00002.jpg,18
31504,31504,/content/drive/MyDrive/Bosch/New Dataset/00035/00007_00008.jpg,35
24814,24814,/content/drive/MyDrive/Bosch/New Dataset/00025/00039_00012.jpg,25
2293,2293,/content/drive/MyDrive/Bosch/New Dataset/00005/00011_00002.jpg,5
1101,1101,/content/drive/MyDrive/Bosch/New Dataset/00003/00008_00010.jpg,3
8367,8367,/content/drive/MyDrive/Bosch/New Dataset/00008/00026_00020.jpg,8
12235,12235,/content/drive/MyDrive/Bosch/New Dataset/00011/00028_00002.jpg,11
21344,21344,/content/drive/MyDrive/Bosch/New Dataset/00000/00004_00008.jpg,0
17686,17686,/content/drive/MyDrive/Bosch/New Dataset/00014/00003_00019.jpg,14
12748,12748,/content/drive/MyDrive/Bosch/New Dataset/00011/00000_00008.jpg,11
37044,37044,/content/drive/MyDrive/Bosch/New Dataset/00018/00018_00005.jpg,18
3484,3484,/content/drive/MyDrive/Bosch/New Dataset/00004/00001_00002.jpg,4
15705,15705,/content/drive/MyDrive/Bosch/New Dataset/00013/00022_00021.jpg,13
36262,36262,/content/drive/MyDrive/Bosch/New Dataset/00017/00026_00008.jpg,17
2704,2704,/content/drive/MyDrive/Bosch/New Dataset/00005/00025_00013.jpg,5
16857,16857,/content/drive/MyDrive/Bosch/New Dataset/00013/00071_00004.jpg,13
35578,35578,/content/drive/MyDrive/Bosch/New Dataset/00016/00012_00029.jpg,16
5202,5202,/content/drive/MyDrive/Bosch/New Dataset/00004/00061_00014.jpg,4
33591,33591,/content/drive/MyDrive/Bosch/New Dataset/00038/00068_00021.jpg,38
20907,20907,/content/drive/MyDrive/Bosch/New Dataset/00015/00012_00003.jpg,15
10605,10605,/content/drive/MyDrive/Bosch/New Dataset/00010/00022_00028.jpg,10
38176,38176,/content/drive/MyDrive/Bosch/New Dataset/00020/00000_00029.jpg,20
13888,13888,/content/drive/MyDrive/Bosch/New Dataset/00012/00025_00001.jpg,12
40924,40924,/content/drive/MyDrive/Bosch/New Dataset/00046/054_0076.png,46
18186,18186,/content/drive/MyDrive/Bosch/New Dataset/00014/00018_00003.jpg,14
25301,25301,/content/drive/MyDrive/Bosch/New Dataset/00025/00001_00009.jpg,25
7804,7804,/content/drive/MyDrive/Bosch/New Dataset/00008/00007_00023.jpg,8
20967,20967,/content/drive/MyDrive/Bosch/New Dataset/00015/00008_00020.jpg,15
2193,2193,/content/drive/MyDrive/Bosch/New Dataset/00005/00013_00016.jpg,5
28887,28887,/content/drive/MyDrive/Bosch/New Dataset/00031/00025_00005.jpg,31
25856,25856,/content/drive/MyDrive/Bosch/New Dataset/00025/00028_00016.jpg,25
26571,26571,/content/drive/MyDrive/Bosch/New Dataset/00026/00011_00008.jpg,26
6248,6248,/content/drive/MyDrive/Bosch/New Dataset/00007/00007_00000.jpg,7
37661,37661,/content/drive/MyDrive/Bosch/New Dataset/00018/00012_00013.jpg,18
9916,9916,/content/drive/MyDrive/Bosch/New Dataset/00009/00018_00021.jpg,9
21409,21409,/content/drive/MyDrive/Bosch/New Dataset/00000/00005_00022.jpg,0
28306,28306,/content/drive/MyDrive/Bosch/New Dataset/00031/00010_00023.jpg,31
11962,11962,/content/drive/MyDrive/Bosch/New Dataset/00010/00065_00017.jpg,10
16276,16276,/content/drive/MyDrive/Bosch/New Dataset/00013/00000_00025.jpg,13
30536,30536,/content/drive/MyDrive/Bosch/New Dataset/00035/00021_00011.jpg,35
3264,3264,/content/drive/MyDrive/Bosch/New Dataset/00005/00060_00028.jpg,5
29132,29132,/content/drive/MyDrive/Bosch/New Dataset/00033/00010_00015.jpg,33
20196,20196,/content/drive/MyDrive/Bosch/New Dataset/00001/00015_00014.jpg,1
14489,14489,/content/drive/MyDrive/Bosch/New Dataset/00012/00039_00024.jpg,12
599,599,/content/drive/MyDrive/Bosch/New Dataset/00003/00000_00022.jpg,3
20939,20939,/content/drive/MyDrive/Bosch/New Dataset/00015/00004_00024.jpg,15
28845,28845,/content/drive/MyDrive/Bosch/New Dataset/00031/00024_00008.jpg,31
28802,28802,/content/drive/MyDrive/Bosch/New Dataset/00031/00010_00015.jpg,31
10802,10802,/content/drive/MyDrive/Bosch/New Dataset/00010/00038_00006.jpg,10
36736,36736,/content/drive/MyDrive/Bosch/New Dataset/00018/00015_00009.jpg,18
5155,5155,/content/drive/MyDrive/Bosch/New Dataset/00004/00059_00028.jpg,4
2901,2901,/content/drive/MyDrive/Bosch/New Dataset/00005/00044_00008.jpg,5
21152,21152,/content/drive/MyDrive/Bosch/New Dataset/00015/00020_00015.jpg,15
40338,40338,/content/drive/MyDrive/Bosch/New Dataset/00046/2019_1030_162407_042 0175_0.jpg,46
15299,15299,/content/drive/MyDrive/Bosch/New Dataset/00012/00008_00029.jpg,12
40166,40166,/content/drive/MyDrive/Bosch/New Dataset/00046/2019_0920_161014_042 0426_0.jpg,46
2530,2530,/content/drive/MyDrive/Bosch/New Dataset/00005/00036_00002.jpg,5
1472,1472,/content/drive/MyDrive/Bosch/New Dataset/00005/00058_00007.jpg,5
27449,27449,/content/drive/MyDrive/Bosch/New Dataset/00029/00000_00006.jpg,29
5006,5006,/content/drive/MyDrive/Bosch/New Dataset/00004/00046_00020.jpg,4
10101,10101,/content/drive/MyDrive/Bosch/New Dataset/00010/00006_00008.jpg,10
5452,5452,/content/drive/MyDrive/Bosch/New Dataset/00006/00006_00026.jpg,6
27844,27844,/content/drive/MyDrive/Bosch/New Dataset/00030/00000_00001.jpg,30
1962,1962,/content/drive/MyDrive/Bosch/New Dataset/00005/00018_00023.jpg,5
4637,4637,/content/drive/MyDrive/Bosch/New Dataset/00004/00051_00013.jpg,4
4399,4399,/content/drive/MyDrive/Bosch/New Dataset/00004/00038_00014.jpg,4
28746,28746,/content/drive/MyDrive/Bosch/New Dataset/00031/00000_00023.jpg,31
12991,12991,/content/drive/MyDrive/Bosch/New Dataset/00011/00018_00017.jpg,11
37965,37965,/content/drive/MyDrive/Bosch/New Dataset/00019/00003_00027.jpg,19
13294,13294,/content/drive/MyDrive/Bosch/New Dataset/00011/00017_00009.jpg,11
26413,26413,/content/drive/MyDrive/Bosch/New Dataset/00026/00006_00027.jpg,26
23829,23829,/content/drive/MyDrive/Bosch/New Dataset/00023/00002_00019.jpg,23
12392,12392,/content/drive/MyDrive/Bosch/New Dataset/00011/00032_00005.jpg,11
25085,25085,/content/drive/MyDrive/Bosch/New Dataset/00025/00048_00016.jpg,25
5077,5077,/content/drive/MyDrive/Bosch/New Dataset/00004/00047_00023.jpg,4
5565,5565,/content/drive/MyDrive/Bosch/New Dataset/00006/00012_00004.jpg,6
18590,18590,/content/drive/MyDrive/Bosch/New Dataset/00001/00027_00019.jpg,1
30654,30654,/content/drive/MyDrive/Bosch/New Dataset/00035/00024_00026.jpg,35
35293,35293,/content/drive/MyDrive/Bosch/New Dataset/00016/00005_00021.jpg,16
23491,23491,/content/drive/MyDrive/Bosch/New Dataset/00002/00047_00023.jpg,2
18352,18352,/content/drive/MyDrive/Bosch/New Dataset/00014/00024_00021.jpg,14
40230,40230,/content/drive/MyDrive/Bosch/New Dataset/00046/2019_0920_161014_042 0476_0.jpg,46
30288,30288,/content/drive/MyDrive/Bosch/New Dataset/00037/00003_00004.jpg,37
16853,16853,/content/drive/MyDrive/Bosch/New Dataset/00013/00071_00007.jpg,13
15777,15777,/content/drive/MyDrive/Bosch/New Dataset/00013/00022_00008.jpg,13
17174,17174,/content/drive/MyDrive/Bosch/New Dataset/00013/00071_00000.jpg,13
717,717,/content/drive/MyDrive/Bosch/New Dataset/00003/00000_00012.jpg,3
38222,38222,/content/drive/MyDrive/Bosch/New Dataset/00020/00007_00022.jpg,20
13295,13295,/content/drive/MyDrive/Bosch/New Dataset/00011/00008_00007.jpg,11
39852,39852,/content/drive/MyDrive/Bosch/New Dataset/00044/035_0064.png,44
16398,16398,/content/drive/MyDrive/Bosch/New Dataset/00013/00007_00026.jpg,13
31769,31769,/content/drive/MyDrive/Bosch/New Dataset/00036/00006_00024.jpg,36
15268,15268,/content/drive/MyDrive/Bosch/New Dataset/00012/00010_00007.jpg,12
27510,27510,/content/drive/MyDrive/Bosch/New Dataset/00029/00007_00005.jpg,29
1519,1519,/content/drive/MyDrive/Bosch/New Dataset/00005/00061_00004.jpg,5
34671,34671,/content/drive/MyDrive/Bosch/New Dataset/00039/00000_00024.jpg,39
2797,2797,/content/drive/MyDrive/Bosch/New Dataset/00005/00018_00020.jpg,5
7292,7292,/content/drive/MyDrive/Bosch/New Dataset/00008/00032_00016.jpg,8
28,28,/content/drive/MyDrive/Bosch/New Dataset/00003/00028_00017.jpg,3
13305,13305,/content/drive/MyDrive/Bosch/New Dataset/00011/00014_00018.jpg,11
25549,25549,/content/drive/MyDrive/Bosch/New Dataset/00025/00003_00001.jpg,25
32164,32164,/content/drive/MyDrive/Bosch/New Dataset/00038/00000_00001.jpg,38
36371,36371,/content/drive/MyDrive/Bosch/New Dataset/00017/00030_00012.jpg,17
21434,21434,/content/drive/MyDrive/Bosch/New Dataset/00002/00012_00001.jpg,2
28238,28238,/content/drive/MyDrive/Bosch/New Dataset/00030/00011_00029.jpg,30
2623,2623,/content/drive/MyDrive/Bosch/New Dataset/00005/00009_00011.jpg,5
30828,30828,/content/drive/MyDrive/Bosch/New Dataset/00035/00030_00024.jpg,35
7632,7632,/content/drive/MyDrive/Bosch/New Dataset/00008/00039_00013.jpg,8
5066,5066,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00021.jpg,4
15236,15236,/content/drive/MyDrive/Bosch/New Dataset/00012/00009_00021.jpg,12
41052,41052,/content/drive/MyDrive/Bosch/New Dataset/00046/054_1_0148.png,46
15691,15691,/content/drive/MyDrive/Bosch/New Dataset/00013/00021_00001.jpg,13
34351,34351,/content/drive/MyDrive/Bosch/New Dataset/00040/00001_00013.jpg,40
15872,15872,/content/drive/MyDrive/Bosch/New Dataset/00013/00027_00006.jpg,13
29473,29473,/content/drive/MyDrive/Bosch/New Dataset/00033/00014_00026.jpg,33
13379,13379,/content/drive/MyDrive/Bosch/New Dataset/00012/00007_00011.jpg,12
22296,22296,/content/drive/MyDrive/Bosch/New Dataset/00002/00004_00021.jpg,2
26368,26368,/content/drive/MyDrive/Bosch/New Dataset/00026/00006_00006.jpg,26
17012,17012,/content/drive/MyDrive/Bosch/New Dataset/00013/00051_00027.jpg,13
32190,32190,/content/drive/MyDrive/Bosch/New Dataset/00038/00011_00012.jpg,38
8402,8402,/content/drive/MyDrive/Bosch/New Dataset/00008/00021_00017.jpg,8
14406,14406,/content/drive/MyDrive/Bosch/New Dataset/00012/00044_00006.jpg,12
16475,16475,/content/drive/MyDrive/Bosch/New Dataset/00013/00042_00019.jpg,13
22742,22742,/content/drive/MyDrive/Bosch/New Dataset/00002/00055_00029.jpg,2
9957,9957,/content/drive/MyDrive/Bosch/New Dataset/00009/00018_00008.jpg,9
11531,11531,/content/drive/MyDrive/Bosch/New Dataset/00010/00054_00016.jpg,10
28734,28734,/content/drive/MyDrive/Bosch/New Dataset/00031/00004_00027.jpg,31
36581,36581,/content/drive/MyDrive/Bosch/New Dataset/00017/00006_00023.jpg,17
27761,27761,/content/drive/MyDrive/Bosch/New Dataset/00032/00004_00020.jpg,32
16787,16787,/content/drive/MyDrive/Bosch/New Dataset/00013/00069_00002.jpg,13
19116,19116,/content/drive/MyDrive/Bosch/New Dataset/00001/00043_00022.jpg,1
18125,18125,/content/drive/MyDrive/Bosch/New Dataset/00014/00022_00014.jpg,14
24789,24789,/content/drive/MyDrive/Bosch/New Dataset/00025/00036_00013.jpg,25
29018,29018,/content/drive/MyDrive/Bosch/New Dataset/00031/00024_00011.jpg,31
18769,18769,/content/drive/MyDrive/Bosch/New Dataset/00001/00031_00011.jpg,1
33231,33231,/content/drive/MyDrive/Bosch/New Dataset/00038/00048_00019.jpg,38
5377,5377,/content/drive/MyDrive/Bosch/New Dataset/00006/00000_00003.jpg,6
33785,33785,/content/drive/MyDrive/Bosch/New Dataset/00038/00054_00014.jpg,38
31716,31716,/content/drive/MyDrive/Bosch/New Dataset/00036/00001_00020.jpg,36
6651,6651,/content/drive/MyDrive/Bosch/New Dataset/00007/00031_00014.jpg,7
2735,2735,/content/drive/MyDrive/Bosch/New Dataset/00005/00018_00016.jpg,5
16777,16777,/content/drive/MyDrive/Bosch/New Dataset/00013/00050_00026.jpg,13
19279,19279,/content/drive/MyDrive/Bosch/New Dataset/00001/00003_00028.jpg,1
27346,27346,/content/drive/MyDrive/Bosch/New Dataset/00029/00004_00028.jpg,29
980,980,/content/drive/MyDrive/Bosch/New Dataset/00003/00007_00029.jpg,3
4152,4152,/content/drive/MyDrive/Bosch/New Dataset/00004/00021_00028.jpg,4
22219,22219,/content/drive/MyDrive/Bosch/New Dataset/00002/00003_00013.jpg,2
15368,15368,/content/drive/MyDrive/Bosch/New Dataset/00012/00039_00012.jpg,12
497,497,/content/drive/MyDrive/Bosch/New Dataset/00003/00032_00017.jpg,3
16548,16548,/content/drive/MyDrive/Bosch/New Dataset/00013/00052_00013.jpg,13
39718,39718,/content/drive/MyDrive/Bosch/New Dataset/00044/01430_00002.jpg,44
28517,28517,/content/drive/MyDrive/Bosch/New Dataset/00031/00007_00014.jpg,31
14697,14697,/content/drive/MyDrive/Bosch/New Dataset/00012/00047_00006.jpg,12
16117,16117,/content/drive/MyDrive/Bosch/New Dataset/00013/00036_00022.jpg,13
25090,25090,/content/drive/MyDrive/Bosch/New Dataset/00025/00046_00017.jpg,25
21745,21745,/content/drive/MyDrive/Bosch/New Dataset/00002/00038_00013.jpg,2
18680,18680,/content/drive/MyDrive/Bosch/New Dataset/00001/00026_00019.jpg,1
30981,30981,/content/drive/MyDrive/Bosch/New Dataset/00035/00028_00006.jpg,35
20859,20859,/content/drive/MyDrive/Bosch/New Dataset/00015/00012_00017.jpg,15
30336,30336,/content/drive/MyDrive/Bosch/New Dataset/00037/00005_00018.jpg,37
32526,32526,/content/drive/MyDrive/Bosch/New Dataset/00038/00041_00015.jpg,38
25860,25860,/content/drive/MyDrive/Bosch/New Dataset/00025/00028_00010.jpg,25
39923,39923,/content/drive/MyDrive/Bosch/New Dataset/00045/2020_0510_192839_015 749_0.jpg,45
25602,25602,/content/drive/MyDrive/Bosch/New Dataset/00025/00008_00020.jpg,25
10620,10620,/content/drive/MyDrive/Bosch/New Dataset/00010/00023_00009.jpg,10
31188,31188,/content/drive/MyDrive/Bosch/New Dataset/00035/00005_00004.jpg,35
34656,34656,/content/drive/MyDrive/Bosch/New Dataset/00039/00000_00029.jpg,39
34577,34577,/content/drive/MyDrive/Bosch/New Dataset/00040/00009_00010.jpg,40
14687,14687,/content/drive/MyDrive/Bosch/New Dataset/00012/00052_00004.jpg,12
37099,37099,/content/drive/MyDrive/Bosch/New Dataset/00018/00023_00023.jpg,18
7208,7208,/content/drive/MyDrive/Bosch/New Dataset/00008/00031_00012.jpg,8
14157,14157,/content/drive/MyDrive/Bosch/New Dataset/00012/00029_00010.jpg,12
27000,27000,/content/drive/MyDrive/Bosch/New Dataset/00028/00005_00006.jpg,28
32656,32656,/content/drive/MyDrive/Bosch/New Dataset/00038/00030_00027.jpg,38
24671,24671,/content/drive/MyDrive/Bosch/New Dataset/00027/00007_00015.jpg,27
11639,11639,/content/drive/MyDrive/Bosch/New Dataset/00010/00049_00024.jpg,10
15138,15138,/content/drive/MyDrive/Bosch/New Dataset/00012/00065_00029.jpg,12
10583,10583,/content/drive/MyDrive/Bosch/New Dataset/00010/00020_00020.jpg,10
40695,40695,/content/drive/MyDrive/Bosch/New Dataset/00046/00124_00001.jpg,46
14053,14053,/content/drive/MyDrive/Bosch/New Dataset/00012/00030_00006.jpg,12
26735,26735,/content/drive/MyDrive/Bosch/New Dataset/00026/00017_00009.jpg,26
21960,21960,/content/drive/MyDrive/Bosch/New Dataset/00002/00033_00000.jpg,2
33944,33944,/content/drive/MyDrive/Bosch/New Dataset/00038/00002_00011.jpg,38
36101,36101,/content/drive/MyDrive/Bosch/New Dataset/00017/00021_00000.jpg,17
18706,18706,/content/drive/MyDrive/Bosch/New Dataset/00001/00030_00013.jpg,1
41525,41525,/content/drive/MyDrive/Bosch/New Dataset/00047/037_1_0003.png,47
33573,33573,/content/drive/MyDrive/Bosch/New Dataset/00038/00066_00016.jpg,38
24972,24972,/content/drive/MyDrive/Bosch/New Dataset/00025/00043_00023.jpg,25
27831,27831,/content/drive/MyDrive/Bosch/New Dataset/00032/00006_00005.jpg,32
2235,2235,/content/drive/MyDrive/Bosch/New Dataset/00005/00033_00020.jpg,5
37257,37257,/content/drive/MyDrive/Bosch/New Dataset/00018/00034_00011.jpg,18
5308,5308,/content/drive/MyDrive/Bosch/New Dataset/00006/00003_00014.jpg,6
12740,12740,/content/drive/MyDrive/Bosch/New Dataset/00011/00001_00006.jpg,11
39529,39529,/content/drive/MyDrive/Bosch/New Dataset/00043/2020_0313_172757_002 1966_0.jpg,43
1005,1005,/content/drive/MyDrive/Bosch/New Dataset/00003/00011_00007.jpg,3
13369,13369,/content/drive/MyDrive/Bosch/New Dataset/00012/00009_00015.jpg,12
33973,33973,/content/drive/MyDrive/Bosch/New Dataset/00038/00006_00011.jpg,38
24545,24545,/content/drive/MyDrive/Bosch/New Dataset/00027/00002_00003.jpg,27
15503,15503,/content/drive/MyDrive/Bosch/New Dataset/00013/00016_00008.jpg,13
13676,13676,/content/drive/MyDrive/Bosch/New Dataset/00012/00019_00004.jpg,12
21085,21085,/content/drive/MyDrive/Bosch/New Dataset/00015/00018_00015.jpg,15
14567,14567,/content/drive/MyDrive/Bosch/New Dataset/00012/00052_00017.jpg,12
7508,7508,/content/drive/MyDrive/Bosch/New Dataset/00008/00044_00012.jpg,8
30694,30694,/content/drive/MyDrive/Bosch/New Dataset/00035/00019_00006.jpg,35
19177,19177,/content/drive/MyDrive/Bosch/New Dataset/00001/00000_00007.jpg,1
9678,9678,/content/drive/MyDrive/Bosch/New Dataset/00009/00024_00026.jpg,9
22273,22273,/content/drive/MyDrive/Bosch/New Dataset/00002/00004_00008.jpg,2
34674,34674,/content/drive/MyDrive/Bosch/New Dataset/00039/00001_00010.jpg,39
33499,33499,/content/drive/MyDrive/Bosch/New Dataset/00038/00058_00021.jpg,38
40202,40202,/content/drive/MyDrive/Bosch/New Dataset/00046/2019_1030_162407_042 0395_0.jpg,46
30418,30418,/content/drive/MyDrive/Bosch/New Dataset/00035/00005_00008.jpg,35
37459,37459,/content/drive/MyDrive/Bosch/New Dataset/00018/00029_00019.jpg,18
35778,35778,/content/drive/MyDrive/Bosch/New Dataset/00017/00010_00002.jpg,17
16102,16102,/content/drive/MyDrive/Bosch/New Dataset/00013/00045_00011.jpg,13
5397,5397,/content/drive/MyDrive/Bosch/New Dataset/00006/00002_00029.jpg,6
8695,8695,/content/drive/MyDrive/Bosch/New Dataset/00009/00043_00021.jpg,9
29196,29196,/content/drive/MyDrive/Bosch/New Dataset/00033/00007_00002.jpg,33
22574,22574,/content/drive/MyDrive/Bosch/New Dataset/00002/00057_00008.jpg,2
27758,27758,/content/drive/MyDrive/Bosch/New Dataset/00032/00005_00026.jpg,32
22510,22510,/content/drive/MyDrive/Bosch/New Dataset/00002/00050_00027.jpg,2
15227,15227,/content/drive/MyDrive/Bosch/New Dataset/00012/00009_00016.jpg,12
5078,5078,/content/drive/MyDrive/Bosch/New Dataset/00004/00052_00017.jpg,4
19690,19690,/content/drive/MyDrive/Bosch/New Dataset/00001/00071_00029.jpg,1
28637,28637,/content/drive/MyDrive/Bosch/New Dataset/00031/00012_00013.jpg,31
26892,26892,/content/drive/MyDrive/Bosch/New Dataset/00028/00000_00007.jpg,28
24299,24299,/content/drive/MyDrive/Bosch/New Dataset/00024/00002_00007.jpg,24
623,623,/content/drive/MyDrive/Bosch/New Dataset/00003/00002_00000.jpg,3
15537,15537,/content/drive/MyDrive/Bosch/New Dataset/00013/00013_00027.jpg,13
21836,21836,/content/drive/MyDrive/Bosch/New Dataset/00002/00035_00025.jpg,2
23667,23667,/content/drive/MyDrive/Bosch/New Dataset/00002/00040_00011.jpg,2
28152,28152,/content/drive/MyDrive/Bosch/New Dataset/00030/00012_00029.jpg,30
36668,36668,/content/drive/MyDrive/Bosch/New Dataset/00017/00003_00020.jpg,17
26222,26222,/content/drive/MyDrive/Bosch/New Dataset/00026/00001_00020.jpg,26
40686,40686,/content/drive/MyDrive/Bosch/New Dataset/00046/00989_00002.jpg,46
20869,20869,/content/drive/MyDrive/Bosch/New Dataset/00015/00005_00026.jpg,15
35597,35597,/content/drive/MyDrive/Bosch/New Dataset/00016/00010_00010.jpg,16
26431,26431,/content/drive/MyDrive/Bosch/New Dataset/00026/00007_00000.jpg,26
16154,16154,/content/drive/MyDrive/Bosch/New Dataset/00013/00032_00012.jpg,13
34403,34403,/content/drive/MyDrive/Bosch/New Dataset/00040/00000_00022.jpg,40
11321,11321,/content/drive/MyDrive/Bosch/New Dataset/00010/00054_00020.jpg,10
4691,4691,/content/drive/MyDrive/Bosch/New Dataset/00004/00051_00021.jpg,4
